Year,Month,Day,Hour,Minute,Second,"Temp, °C (S/N: 20343782)"
2023,8,30,18,0,0,20.913
2023,8,30,18,10,0,20.936
2023,8,30,18,20,0,20.984
2023,8,30,18,30,0,21.008
2023,8,30,18,40,0,21.008
2023,8,30,18,50,0,21.032
2023,8,30,19,0,0,21.056
2023,8,30,19,10,0,21.079
2023,8,30,19,20,0,21.151
2023,8,30,19,30,0,21.199
2023,8,30,19,40,0,21.223
2023,8,30,19,50,0,21.223
2023,8,30,20,0,0,21.246
2023,8,30,20,10,0,21.246
2023,8,30,20,20,0,21.27
2023,8,30,20,30,0,21.294
2023,8,30,20,40,0,21.27
2023,8,30,20,50,0,21.27
2023,8,30,21,0,0,21.294
2023,8,30,21,10,0,21.27
2023,8,30,21,20,0,21.27
2023,8,30,21,30,0,21.246
2023,8,30,21,40,0,21.223
2023,8,30,21,50,0,21.175
2023,8,30,22,0,0,21.151
2023,8,30,22,10,0,21.127
2023,8,30,22,20,0,21.127
2023,8,30,22,30,0,21.127
2023,8,30,22,40,0,21.127
2023,8,30,22,50,0,21.127
2023,8,30,23,0,0,21.127
2023,8,30,23,10,0,21.103
2023,8,30,23,20,0,21.079
2023,8,30,23,30,0,21.079
2023,8,30,23,40,0,21.079
2023,8,30,23,50,0,21.103
2023,8,31,0,0,0,21.079
2023,8,31,0,10,0,21.079
2023,8,31,0,20,0,21.056
2023,8,31,0,30,0,21.056
2023,8,31,0,40,0,21.056
2023,8,31,0,50,0,21.056
2023,8,31,1,0,0,21.032
2023,8,31,1,10,0,21.032
2023,8,31,1,20,0,21.032
2023,8,31,1,30,0,21.032
2023,8,31,1,40,0,21.032
2023,8,31,1,50,0,21.032
2023,8,31,2,0,0,21.008
2023,8,31,2,10,0,21.008
2023,8,31,2,20,0,21.008
2023,8,31,2,30,0,20.984
2023,8,31,2,40,0,20.984
2023,8,31,2,50,0,20.984
2023,8,31,3,0,0,20.984
2023,8,31,3,10,0,20.96
2023,8,31,3,20,0,20.936
2023,8,31,3,30,0,20.96
2023,8,31,3,40,0,20.96
2023,8,31,3,50,0,20.936
2023,8,31,4,0,0,20.936
2023,8,31,4,10,0,20.913
2023,8,31,4,20,0,20.936
2023,8,31,4,30,0,20.913
2023,8,31,4,40,0,20.913
2023,8,31,4,50,0,20.913
2023,8,31,5,0,0,20.913
2023,8,31,5,10,0,20.889
2023,8,31,5,20,0,20.913
2023,8,31,5,30,0,20.913
2023,8,31,5,40,0,20.889
2023,8,31,5,50,0,20.889
2023,8,31,6,0,0,20.865
2023,8,31,6,10,0,20.841
2023,8,31,6,20,0,20.841
2023,8,31,6,30,0,20.817
2023,8,31,6,40,0,20.817
2023,8,31,6,50,0,20.793
2023,8,31,7,0,0,20.793
2023,8,31,7,10,0,20.77
2023,8,31,7,20,0,20.77
2023,8,31,7,30,0,20.746
2023,8,31,7,40,0,20.746
2023,8,31,7,50,0,20.746
2023,8,31,8,0,0,20.722
2023,8,31,8,10,0,20.722
2023,8,31,8,20,0,20.722
2023,8,31,8,30,0,20.698
2023,8,31,8,40,0,20.698
2023,8,31,8,50,0,20.698
2023,8,31,9,0,0,20.698
2023,8,31,9,10,0,20.698
2023,8,31,9,20,0,20.698
2023,8,31,9,30,0,20.698
2023,8,31,9,40,0,20.674
2023,8,31,9,50,0,20.674
2023,8,31,10,0,0,20.674
2023,8,31,10,10,0,20.65
2023,8,31,10,20,0,20.65
2023,8,31,10,30,0,20.65
2023,8,31,10,40,0,20.627
2023,8,31,10,50,0,20.627
2023,8,31,11,0,0,20.627
2023,8,31,11,10,0,20.603
2023,8,31,11,20,0,20.603
2023,8,31,11,30,0,20.603
2023,8,31,11,40,0,20.579
2023,8,31,11,50,0,20.579
2023,8,31,12,0,0,20.555
2023,8,31,12,10,0,20.555
2023,8,31,12,20,0,20.555
2023,8,31,12,30,0,20.531
2023,8,31,12,40,0,20.531
2023,8,31,12,50,0,20.531
2023,8,31,13,0,0,20.507
2023,8,31,13,10,0,20.531
2023,8,31,13,20,0,20.531
2023,8,31,13,30,0,20.531
2023,8,31,13,40,0,20.555
2023,8,31,13,50,0,20.555
2023,8,31,14,0,0,20.579
2023,8,31,14,10,0,20.579
2023,8,31,14,20,0,20.579
2023,8,31,14,30,0,20.603
2023,8,31,14,40,0,20.603
2023,8,31,14,50,0,20.603
2023,8,31,15,0,0,20.603
2023,8,31,15,10,0,20.627
2023,8,31,15,20,0,20.603
2023,8,31,15,30,0,20.674
2023,8,31,15,40,0,20.674
2023,8,31,15,50,0,20.698
2023,8,31,16,0,0,20.722
2023,8,31,16,10,0,20.793
2023,8,31,16,20,0,20.746
2023,8,31,16,30,0,21.056
2023,8,31,16,40,0,21.079
2023,8,31,16,50,0,21.127
2023,8,31,17,0,0,21.199
2023,8,31,17,10,0,21.223
2023,8,31,17,20,0,21.246
2023,8,31,17,30,0,21.318
2023,8,31,17,40,0,21.366
2023,8,31,17,50,0,21.39
2023,8,31,18,0,0,21.461
2023,8,31,18,10,0,21.437
2023,8,31,18,20,0,21.461
2023,8,31,18,30,0,21.437
2023,8,31,18,40,0,21.509
2023,8,31,18,50,0,21.533
2023,8,31,19,0,0,21.533
2023,8,31,19,10,0,21.604
2023,8,31,19,20,0,21.724
2023,8,31,19,30,0,21.891
2023,8,31,19,40,0,21.891
2023,8,31,19,50,0,21.867
2023,8,31,20,0,0,21.891
2023,8,31,20,10,0,21.915
2023,8,31,20,20,0,21.748
2023,8,31,20,30,0,21.772
2023,8,31,20,40,0,21.963
2023,8,31,20,50,0,21.867
2023,8,31,21,0,0,21.748
2023,8,31,21,10,0,21.7
2023,8,31,21,20,0,21.604
2023,8,31,21,30,0,21.628
2023,8,31,21,40,0,21.557
2023,8,31,21,50,0,21.533
2023,8,31,22,0,0,21.509
2023,8,31,22,10,0,21.485
2023,8,31,22,20,0,21.461
2023,8,31,22,30,0,21.437
2023,8,31,22,40,0,21.461
2023,8,31,22,50,0,21.413
2023,8,31,23,0,0,21.413
2023,8,31,23,10,0,21.437
2023,8,31,23,20,0,21.413
2023,8,31,23,30,0,21.39
2023,8,31,23,40,0,21.366
2023,8,31,23,50,0,21.342
2023,9,1,0,0,0,21.318
2023,9,1,0,10,0,21.342
2023,9,1,0,20,0,21.318
2023,9,1,0,30,0,21.318
2023,9,1,0,40,0,21.27
2023,9,1,0,50,0,21.27
2023,9,1,1,0,0,21.246
2023,9,1,1,10,0,21.246
2023,9,1,1,20,0,21.223
2023,9,1,1,30,0,21.223
2023,9,1,1,40,0,21.199
2023,9,1,1,50,0,21.199
2023,9,1,2,0,0,21.175
2023,9,1,2,10,0,21.175
2023,9,1,2,20,0,21.175
2023,9,1,2,30,0,21.175
2023,9,1,2,40,0,21.175
2023,9,1,2,50,0,21.175
2023,9,1,3,0,0,21.175
2023,9,1,3,10,0,21.175
2023,9,1,3,20,0,21.151
2023,9,1,3,30,0,21.175
2023,9,1,3,40,0,21.151
2023,9,1,3,50,0,21.151
2023,9,1,4,0,0,21.151
2023,9,1,4,10,0,21.175
2023,9,1,4,20,0,21.151
2023,9,1,4,30,0,21.127
2023,9,1,4,40,0,21.127
2023,9,1,4,50,0,21.127
2023,9,1,5,0,0,21.127
2023,9,1,5,10,0,21.103
2023,9,1,5,20,0,21.103
2023,9,1,5,30,0,21.079
2023,9,1,5,40,0,21.079
2023,9,1,5,50,0,21.056
2023,9,1,6,0,0,21.056
2023,9,1,6,10,0,21.032
2023,9,1,6,20,0,21.032
2023,9,1,6,30,0,21.008
2023,9,1,6,40,0,21.008
2023,9,1,6,50,0,20.984
2023,9,1,7,0,0,20.96
2023,9,1,7,10,0,20.96
2023,9,1,7,20,0,20.96
2023,9,1,7,30,0,20.96
2023,9,1,7,40,0,20.936
2023,9,1,7,50,0,20.936
2023,9,1,8,0,0,20.936
2023,9,1,8,10,0,20.936
2023,9,1,8,20,0,20.889
2023,9,1,8,30,0,20.889
2023,9,1,8,40,0,20.889
2023,9,1,8,50,0,20.889
2023,9,1,9,0,0,20.889
2023,9,1,9,10,0,20.889
2023,9,1,9,20,0,20.865
2023,9,1,9,30,0,20.841
2023,9,1,9,40,0,20.865
2023,9,1,9,50,0,20.841
2023,9,1,10,0,0,20.841
2023,9,1,10,10,0,20.841
2023,9,1,10,20,0,20.817
2023,9,1,10,30,0,20.793
2023,9,1,10,40,0,20.793
2023,9,1,10,50,0,20.793
2023,9,1,11,0,0,20.793
2023,9,1,11,10,0,20.793
2023,9,1,11,20,0,20.77
2023,9,1,11,30,0,20.793
2023,9,1,11,40,0,20.77
2023,9,1,11,50,0,20.77
2023,9,1,12,0,0,20.77
2023,9,1,12,10,0,20.77
2023,9,1,12,20,0,20.77
2023,9,1,12,30,0,20.77
2023,9,1,12,40,0,20.77
2023,9,1,12,50,0,20.77
2023,9,1,13,0,0,20.77
2023,9,1,13,10,0,20.793
2023,9,1,13,20,0,20.817
2023,9,1,13,30,0,20.817
2023,9,1,13,40,0,20.841
2023,9,1,13,50,0,20.865
2023,9,1,14,0,0,20.889
2023,9,1,14,10,0,20.936
2023,9,1,14,20,0,20.96
2023,9,1,14,30,0,20.984
2023,9,1,14,40,0,21.008
2023,9,1,14,50,0,21.032
2023,9,1,15,0,0,21.103
2023,9,1,15,10,0,21.223
2023,9,1,15,20,0,21.27
2023,9,1,15,30,0,21.27
2023,9,1,15,40,0,21.366
2023,9,1,15,50,0,21.39
2023,9,1,16,0,0,21.437
2023,9,1,16,10,0,21.509
2023,9,1,16,20,0,21.509
2023,9,1,16,30,0,21.557
2023,9,1,16,40,0,21.604
2023,9,1,16,50,0,21.581
2023,9,1,17,0,0,21.581
2023,9,1,17,10,0,21.628
2023,9,1,17,20,0,21.604
2023,9,1,17,30,0,21.557
2023,9,1,17,40,0,21.533
2023,9,1,17,50,0,21.628
2023,9,1,18,0,0,21.652
2023,9,1,18,10,0,21.676
2023,9,1,18,20,0,21.604
2023,9,1,18,30,0,21.533
2023,9,1,18,40,0,21.557
2023,9,1,18,50,0,21.557
2023,9,1,19,0,0,21.604
2023,9,1,19,10,0,21.557
2023,9,1,19,20,0,21.557
2023,9,1,19,30,0,21.437
2023,9,1,19,40,0,21.509
2023,9,1,19,50,0,21.485
2023,9,1,20,0,0,21.509
2023,9,1,20,10,0,21.485
2023,9,1,20,20,0,21.485
2023,9,1,20,30,0,21.461
2023,9,1,20,40,0,21.461
2023,9,1,20,50,0,21.413
2023,9,1,21,0,0,21.437
2023,9,1,21,10,0,21.437
2023,9,1,21,20,0,21.413
2023,9,1,21,30,0,21.413
2023,9,1,21,40,0,21.413
2023,9,1,21,50,0,21.413
2023,9,1,22,0,0,21.413
2023,9,1,22,10,0,21.437
2023,9,1,22,20,0,21.413
2023,9,1,22,30,0,21.413
2023,9,1,22,40,0,21.413
2023,9,1,22,50,0,21.413
2023,9,1,23,0,0,21.413
2023,9,1,23,10,0,21.413
2023,9,1,23,20,0,21.39
2023,9,1,23,30,0,21.39
2023,9,1,23,40,0,21.39
2023,9,1,23,50,0,21.39
2023,9,2,0,0,0,21.39
2023,9,2,0,10,0,21.39
2023,9,2,0,20,0,21.366
2023,9,2,0,30,0,21.39
2023,9,2,0,40,0,21.39
2023,9,2,0,50,0,21.485
2023,9,2,1,0,0,21.509
2023,9,2,1,10,0,21.557
2023,9,2,1,20,0,21.581
2023,9,2,1,30,0,21.604
2023,9,2,1,40,0,21.604
2023,9,2,1,50,0,21.604
2023,9,2,2,0,0,21.581
2023,9,2,2,10,0,21.581
2023,9,2,2,20,0,21.557
2023,9,2,2,30,0,21.557
2023,9,2,2,40,0,21.557
2023,9,2,2,50,0,21.509
2023,9,2,3,0,0,21.533
2023,9,2,3,10,0,21.509
2023,9,2,3,20,0,21.509
2023,9,2,3,30,0,21.509
2023,9,2,3,40,0,21.485
2023,9,2,3,50,0,21.485
2023,9,2,4,0,0,21.485
2023,9,2,4,10,0,21.485
2023,9,2,4,20,0,21.461
2023,9,2,4,30,0,21.461
2023,9,2,4,40,0,21.461
2023,9,2,4,50,0,21.461
2023,9,2,5,0,0,21.461
2023,9,2,5,10,0,21.461
2023,9,2,5,20,0,21.461
2023,9,2,5,30,0,21.461
2023,9,2,5,40,0,21.461
2023,9,2,5,50,0,21.461
2023,9,2,6,0,0,21.461
2023,9,2,6,10,0,21.437
2023,9,2,6,20,0,21.437
2023,9,2,6,30,0,21.437
2023,9,2,6,40,0,21.437
2023,9,2,6,50,0,21.413
2023,9,2,7,0,0,21.413
2023,9,2,7,10,0,21.413
2023,9,2,7,20,0,21.413
2023,9,2,7,30,0,21.413
2023,9,2,7,40,0,21.39
2023,9,2,7,50,0,21.39
2023,9,2,8,0,0,21.366
2023,9,2,8,10,0,21.366
2023,9,2,8,20,0,21.366
2023,9,2,8,30,0,21.366
2023,9,2,8,40,0,21.366
2023,9,2,8,50,0,21.366
2023,9,2,9,0,0,21.366
2023,9,2,9,10,0,21.342
2023,9,2,9,20,0,21.342
2023,9,2,9,30,0,21.342
2023,9,2,9,40,0,21.318
2023,9,2,9,50,0,21.318
2023,9,2,10,0,0,21.318
2023,9,2,10,10,0,21.318
2023,9,2,10,20,0,21.318
2023,9,2,10,30,0,21.318
2023,9,2,10,40,0,21.318
2023,9,2,10,50,0,21.318
2023,9,2,11,0,0,21.318
2023,9,2,11,10,0,21.318
2023,9,2,11,20,0,21.294
2023,9,2,11,30,0,21.294
2023,9,2,11,40,0,21.27
2023,9,2,11,50,0,21.27
2023,9,2,12,0,0,21.246
2023,9,2,12,10,0,21.246
2023,9,2,12,20,0,21.27
2023,9,2,12,30,0,21.27
2023,9,2,12,40,0,21.294
2023,9,2,12,50,0,21.294
2023,9,2,13,0,0,21.294
2023,9,2,13,10,0,21.294
2023,9,2,13,20,0,21.294
2023,9,2,13,30,0,21.318
2023,9,2,13,40,0,21.342
2023,9,2,13,50,0,21.318
2023,9,2,14,0,0,21.294
2023,9,2,14,10,0,21.27
2023,9,2,14,20,0,21.27
2023,9,2,14,30,0,21.294
2023,9,2,14,40,0,21.27
2023,9,2,14,50,0,21.246
2023,9,2,15,0,0,21.223
2023,9,2,15,10,0,21.223
2023,9,2,15,20,0,21.223
2023,9,2,15,30,0,21.199
2023,9,2,15,40,0,21.246
2023,9,2,15,50,0,21.223
2023,9,2,16,0,0,21.223
2023,9,2,16,10,0,21.246
2023,9,2,16,20,0,21.294
2023,9,2,16,30,0,21.294
2023,9,2,16,40,0,21.318
2023,9,2,16,50,0,21.342
2023,9,2,17,0,0,21.342
2023,9,2,17,10,0,21.342
2023,9,2,17,20,0,21.342
2023,9,2,17,30,0,21.342
2023,9,2,17,40,0,21.342
2023,9,2,17,50,0,21.318
2023,9,2,18,0,0,21.318
2023,9,2,18,10,0,21.318
2023,9,2,18,20,0,21.294
2023,9,2,18,30,0,21.27
2023,9,2,18,40,0,21.246
2023,9,2,18,50,0,21.199
2023,9,2,19,0,0,21.151
2023,9,2,19,10,0,21.079
2023,9,2,19,20,0,21.127
2023,9,2,19,30,0,21.151
2023,9,2,19,40,0,21.151
2023,9,2,19,50,0,21.175
2023,9,2,20,0,0,21.199
2023,9,2,20,10,0,21.151
2023,9,2,20,20,0,21.127
2023,9,2,20,30,0,21.175
2023,9,2,20,40,0,21.175
2023,9,2,20,50,0,21.175
2023,9,2,21,0,0,21.199
2023,9,2,21,10,0,21.199
2023,9,2,21,20,0,21.199
2023,9,2,21,30,0,21.175
2023,9,2,21,40,0,21.175
2023,9,2,21,50,0,21.199
2023,9,2,22,0,0,21.175
2023,9,2,22,10,0,21.127
2023,9,2,22,20,0,21.103
2023,9,2,22,30,0,21.103
2023,9,2,22,40,0,21.103
2023,9,2,22,50,0,21.103
2023,9,2,23,0,0,21.127
2023,9,2,23,10,0,21.103
2023,9,2,23,20,0,21.103
2023,9,2,23,30,0,21.127
2023,9,2,23,40,0,21.127
2023,9,2,23,50,0,21.127
2023,9,3,0,0,0,21.127
2023,9,3,0,10,0,21.127
2023,9,3,0,20,0,21.127
2023,9,3,0,30,0,21.127
2023,9,3,0,40,0,21.151
2023,9,3,0,50,0,21.175
2023,9,3,1,0,0,21.175
2023,9,3,1,10,0,21.175
2023,9,3,1,20,0,21.175
2023,9,3,1,30,0,21.175
2023,9,3,1,40,0,21.151
2023,9,3,1,50,0,21.151
2023,9,3,2,0,0,21.103
2023,9,3,2,10,0,21.056
2023,9,3,2,20,0,21.032
2023,9,3,2,30,0,21.008
2023,9,3,2,40,0,21.008
2023,9,3,2,50,0,20.984
2023,9,3,3,0,0,20.984
2023,9,3,3,10,0,20.984
2023,9,3,3,20,0,20.96
2023,9,3,3,30,0,20.936
2023,9,3,3,40,0,20.865
2023,9,3,3,50,0,20.865
2023,9,3,4,0,0,20.889
2023,9,3,4,10,0,20.865
2023,9,3,4,20,0,20.865
2023,9,3,4,30,0,20.865
2023,9,3,4,40,0,20.865
2023,9,3,4,50,0,20.889
2023,9,3,5,0,0,20.889
2023,9,3,5,10,0,20.865
2023,9,3,5,20,0,20.889
2023,9,3,5,30,0,20.889
2023,9,3,5,40,0,20.889
2023,9,3,5,50,0,20.889
2023,9,3,6,0,0,20.913
2023,9,3,6,10,0,20.936
2023,9,3,6,20,0,20.936
2023,9,3,6,30,0,20.936
2023,9,3,6,40,0,20.936
2023,9,3,6,50,0,20.936
2023,9,3,7,0,0,20.936
2023,9,3,7,10,0,20.936
2023,9,3,7,20,0,20.96
2023,9,3,7,30,0,20.96
2023,9,3,7,40,0,20.984
2023,9,3,7,50,0,20.984
2023,9,3,8,0,0,21.008
2023,9,3,8,10,0,21.008
2023,9,3,8,20,0,21.008
2023,9,3,8,30,0,21.008
2023,9,3,8,40,0,21.008
2023,9,3,8,50,0,21.008
2023,9,3,9,0,0,21.008
2023,9,3,9,10,0,21.008
2023,9,3,9,20,0,20.984
2023,9,3,9,30,0,20.984
2023,9,3,9,40,0,20.984
2023,9,3,9,50,0,20.96
2023,9,3,10,0,0,20.96
2023,9,3,10,10,0,20.96
2023,9,3,10,20,0,20.96
2023,9,3,10,30,0,20.936
2023,9,3,10,40,0,20.936
2023,9,3,10,50,0,20.936
2023,9,3,11,0,0,20.936
2023,9,3,11,10,0,20.936
2023,9,3,11,20,0,20.936
2023,9,3,11,30,0,20.936
2023,9,3,11,40,0,20.936
2023,9,3,11,50,0,20.936
2023,9,3,12,0,0,20.96
2023,9,3,12,10,0,20.936
2023,9,3,12,20,0,20.936
2023,9,3,12,30,0,20.96
2023,9,3,12,40,0,20.96
2023,9,3,12,50,0,20.984
2023,9,3,13,0,0,20.984
2023,9,3,13,10,0,21.008
2023,9,3,13,20,0,21.032
2023,9,3,13,30,0,21.056
2023,9,3,13,40,0,21.079
2023,9,3,13,50,0,21.103
2023,9,3,14,0,0,21.127
2023,9,3,14,10,0,21.151
2023,9,3,14,20,0,21.199
2023,9,3,14,30,0,21.223
2023,9,3,14,40,0,21.246
2023,9,3,14,50,0,21.294
2023,9,3,15,0,0,21.294
2023,9,3,15,10,0,21.318
2023,9,3,15,20,0,21.342
2023,9,3,15,30,0,21.39
2023,9,3,15,40,0,21.39
2023,9,3,15,50,0,21.461
2023,9,3,16,0,0,21.533
2023,9,3,16,10,0,21.509
2023,9,3,16,20,0,21.533
2023,9,3,16,30,0,21.485
2023,9,3,16,40,0,21.533
2023,9,3,16,50,0,21.557
2023,9,3,17,0,0,21.485
2023,9,3,17,10,0,21.533
2023,9,3,17,20,0,21.604
2023,9,3,17,30,0,21.604
2023,9,3,17,40,0,21.652
2023,9,3,17,50,0,21.581
2023,9,3,18,0,0,21.509
2023,9,3,18,10,0,21.437
2023,9,3,18,20,0,21.485
2023,9,3,18,30,0,21.509
2023,9,3,18,40,0,21.509
2023,9,3,18,50,0,21.461
2023,9,3,19,0,0,21.366
2023,9,3,19,10,0,21.437
2023,9,3,19,20,0,21.437
2023,9,3,19,30,0,21.437
2023,9,3,19,40,0,21.413
2023,9,3,19,50,0,21.413
2023,9,3,20,0,0,21.366
2023,9,3,20,10,0,21.366
2023,9,3,20,20,0,21.318
2023,9,3,20,30,0,21.27
2023,9,3,20,40,0,21.27
2023,9,3,20,50,0,21.27
2023,9,3,21,0,0,21.246
2023,9,3,21,10,0,21.223
2023,9,3,21,20,0,21.223
2023,9,3,21,30,0,21.199
2023,9,3,21,40,0,21.199
2023,9,3,21,50,0,21.175
2023,9,3,22,0,0,21.175
2023,9,3,22,10,0,21.151
2023,9,3,22,20,0,21.127
2023,9,3,22,30,0,21.103
2023,9,3,22,40,0,21.103
2023,9,3,22,50,0,21.079
2023,9,3,23,0,0,21.056
2023,9,3,23,10,0,21.032
2023,9,3,23,20,0,21.032
2023,9,3,23,30,0,21.008
2023,9,3,23,40,0,20.984
2023,9,3,23,50,0,20.984
2023,9,4,0,0,0,20.96
2023,9,4,0,10,0,20.936
2023,9,4,0,20,0,20.936
2023,9,4,0,30,0,20.913
2023,9,4,0,40,0,20.889
2023,9,4,0,50,0,20.865
2023,9,4,1,0,0,20.841
2023,9,4,1,10,0,20.841
2023,9,4,1,20,0,20.865
2023,9,4,1,30,0,20.841
2023,9,4,1,40,0,20.865
2023,9,4,1,50,0,20.913
2023,9,4,2,0,0,20.889
2023,9,4,2,10,0,20.889
2023,9,4,2,20,0,20.889
2023,9,4,2,30,0,20.889
2023,9,4,2,40,0,20.889
2023,9,4,2,50,0,20.913
2023,9,4,3,0,0,20.913
2023,9,4,3,10,0,20.936
2023,9,4,3,20,0,20.936
2023,9,4,3,30,0,20.936
2023,9,4,3,40,0,20.936
2023,9,4,3,50,0,20.936
2023,9,4,4,0,0,21.008
2023,9,4,4,10,0,21.175
2023,9,4,4,20,0,21.127
2023,9,4,4,30,0,21.151
2023,9,4,4,40,0,21.079
2023,9,4,4,50,0,21.032
2023,9,4,5,0,0,21.056
2023,9,4,5,10,0,21.056
2023,9,4,5,20,0,21.175
2023,9,4,5,30,0,21.199
2023,9,4,5,40,0,21.175
2023,9,4,5,50,0,21.199
2023,9,4,6,0,0,21.199
2023,9,4,6,10,0,21.223
2023,9,4,6,20,0,21.223
2023,9,4,6,30,0,21.246
2023,9,4,6,40,0,21.223
2023,9,4,6,50,0,21.223
2023,9,4,7,0,0,21.223
2023,9,4,7,10,0,21.223
2023,9,4,7,20,0,21.223
2023,9,4,7,30,0,21.223
2023,9,4,7,40,0,21.223
2023,9,4,7,50,0,21.199
2023,9,4,8,0,0,21.175
2023,9,4,8,10,0,21.151
2023,9,4,8,20,0,21.127
2023,9,4,8,30,0,21.103
2023,9,4,8,40,0,21.079
2023,9,4,8,50,0,21.079
2023,9,4,9,0,0,21.079
2023,9,4,9,10,0,21.079
2023,9,4,9,20,0,21.079
2023,9,4,9,30,0,21.056
2023,9,4,9,40,0,21.032
2023,9,4,9,50,0,21.032
2023,9,4,10,0,0,21.032
2023,9,4,10,10,0,21.008
2023,9,4,10,20,0,20.984
2023,9,4,10,30,0,20.984
2023,9,4,10,40,0,20.96
2023,9,4,10,50,0,20.936
2023,9,4,11,0,0,20.936
2023,9,4,11,10,0,20.936
2023,9,4,11,20,0,20.913
2023,9,4,11,30,0,20.913
2023,9,4,11,40,0,20.913
2023,9,4,11,50,0,20.889
2023,9,4,12,0,0,20.889
2023,9,4,12,10,0,20.889
2023,9,4,12,20,0,20.865
2023,9,4,12,30,0,20.865
2023,9,4,12,40,0,20.865
2023,9,4,12,50,0,20.865
2023,9,4,13,0,0,20.889
2023,9,4,13,10,0,20.889
2023,9,4,13,20,0,20.913
2023,9,4,13,30,0,20.936
2023,9,4,13,40,0,20.936
2023,9,4,13,50,0,20.936
2023,9,4,14,0,0,20.984
2023,9,4,14,10,0,21.008
2023,9,4,14,20,0,21.032
2023,9,4,14,30,0,21.032
2023,9,4,14,40,0,21.056
2023,9,4,14,50,0,21.079
2023,9,4,15,0,0,21.103
2023,9,4,15,10,0,21.127
2023,9,4,15,20,0,21.151
2023,9,4,15,30,0,21.175
2023,9,4,15,40,0,21.199
2023,9,4,15,50,0,21.246
2023,9,4,16,0,0,21.294
2023,9,4,16,10,0,21.318
2023,9,4,16,20,0,21.342
2023,9,4,16,30,0,21.39
2023,9,4,16,40,0,21.437
2023,9,4,16,50,0,21.413
2023,9,4,17,0,0,21.461
2023,9,4,17,10,0,21.485
2023,9,4,17,20,0,21.557
2023,9,4,17,30,0,21.628
2023,9,4,17,40,0,21.557
2023,9,4,17,50,0,21.604
2023,9,4,18,0,0,21.676
2023,9,4,18,10,0,21.7
2023,9,4,18,20,0,21.795
2023,9,4,18,30,0,21.748
2023,9,4,18,40,0,21.819
2023,9,4,18,50,0,21.891
2023,9,4,19,0,0,21.891
2023,9,4,19,10,0,21.891
2023,9,4,19,20,0,21.867
2023,9,4,19,30,0,21.963
2023,9,4,19,40,0,21.939
2023,9,4,19,50,0,21.939
2023,9,4,20,0,0,21.939
2023,9,4,20,10,0,21.963
2023,9,4,20,20,0,21.963
2023,9,4,20,30,0,21.987
2023,9,4,20,40,0,22.011
2023,9,4,20,50,0,21.963
2023,9,4,21,0,0,21.939
2023,9,4,21,10,0,21.939
2023,9,4,21,20,0,21.939
2023,9,4,21,30,0,21.915
2023,9,4,21,40,0,21.891
2023,9,4,21,50,0,21.891
2023,9,4,22,0,0,21.891
2023,9,4,22,10,0,21.891
2023,9,4,22,20,0,21.867
2023,9,4,22,30,0,21.867
2023,9,4,22,40,0,21.867
2023,9,4,22,50,0,21.891
2023,9,4,23,0,0,21.891
2023,9,4,23,10,0,21.891
2023,9,4,23,20,0,21.867
2023,9,4,23,30,0,21.867
2023,9,4,23,40,0,21.867
2023,9,4,23,50,0,21.843
2023,9,5,0,0,0,21.843
2023,9,5,0,10,0,21.843
2023,9,5,0,20,0,21.819
2023,9,5,0,30,0,21.819
2023,9,5,0,40,0,21.843
2023,9,5,0,50,0,21.867
2023,9,5,1,0,0,21.867
2023,9,5,1,10,0,21.867
2023,9,5,1,20,0,21.867
2023,9,5,1,30,0,21.891
2023,9,5,1,40,0,21.891
2023,9,5,1,50,0,21.891
2023,9,5,2,0,0,21.891
2023,9,5,2,10,0,21.891
2023,9,5,2,20,0,21.891
2023,9,5,2,30,0,21.891
2023,9,5,2,40,0,21.939
2023,9,5,2,50,0,21.939
2023,9,5,3,0,0,21.939
2023,9,5,3,10,0,21.939
2023,9,5,3,20,0,21.939
2023,9,5,3,30,0,21.939
2023,9,5,3,40,0,21.939
2023,9,5,3,50,0,21.939
2023,9,5,4,0,0,21.939
2023,9,5,4,10,0,21.915
2023,9,5,4,20,0,21.939
2023,9,5,4,30,0,21.939
2023,9,5,4,40,0,21.939
2023,9,5,4,50,0,21.939
2023,9,5,5,0,0,21.939
2023,9,5,5,10,0,21.939
2023,9,5,5,20,0,21.939
2023,9,5,5,30,0,21.915
2023,9,5,5,40,0,21.891
2023,9,5,5,50,0,21.891
2023,9,5,6,0,0,21.891
2023,9,5,6,10,0,21.867
2023,9,5,6,20,0,21.867
2023,9,5,6,30,0,21.867
2023,9,5,6,40,0,21.867
2023,9,5,6,50,0,21.843
2023,9,5,7,0,0,21.843
2023,9,5,7,10,0,21.843
2023,9,5,7,20,0,21.843
2023,9,5,7,30,0,21.819
2023,9,5,7,40,0,21.819
2023,9,5,7,50,0,21.819
2023,9,5,8,0,0,21.819
2023,9,5,8,10,0,21.819
2023,9,5,8,20,0,21.819
2023,9,5,8,30,0,21.795
2023,9,5,8,40,0,21.795
2023,9,5,8,50,0,21.795
2023,9,5,9,0,0,21.795
2023,9,5,9,10,0,21.795
2023,9,5,9,20,0,21.795
2023,9,5,9,30,0,21.795
2023,9,5,9,40,0,21.795
2023,9,5,9,50,0,21.795
2023,9,5,10,0,0,21.795
2023,9,5,10,10,0,21.795
2023,9,5,10,20,0,21.795
2023,9,5,10,30,0,21.772
2023,9,5,10,40,0,21.772
